beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg
1.09503,0.0,0.0,0.0,0.97566,2019-06-24 00:00:00.0,0.20656,2019-06-28 00:00:00.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,43.46,0.0,34.9744,0.0,131.856,2.89911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,ADRE,0.0,0.0,3308.0,3310.0,89630.0
1.03225,2.11221,1.5165,0.0,1.4,2019-05-14 00:00:00.0,0.35,2019-09-05 00:00:00.0,3.46,0.0,31.3766,0.0,2.90563,6.06377,6.58151,52.065,0.0,37.77,40.61921,22641.88,558.1313,1.64009,2.5749,1.68583,2.71838,1.19795,8.70172,13.91092,0.443353,0.35312,0.84694,3.91924,8.75967,5.74491,0.0,4.4862,0.0,560.1652,0.0,0.0,ADM,34.26828,52.31013,3737826.0,3737830.0,75575890.0
0.86592,2.72621,0.0,0.0,0.87551,2019-06-24 00:00:00.0,0.27247,2019-06-28 00:00:00.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,23.42,0.0,18.8678,0.0,33.3715,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,ADRD,0.0,0.0,3156.0,3160.0,107810.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABEV,0.0,0.0,21630770.0,0.0,0.0
1.62081,0.0,8.54709,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.2,0.0,416.8103,11.25,0.0,0.0,0.0,0.0,1.89738,0.0,0.0,0.0,8.12353,0.0,0.0,0.0,0.0,0.0,18.84786,0.0,104.7262,0.0,0.0,ADAP,0.0,0.0,222160.0,222160.0,6620660.0
1.08887,3.5282,0.0,0.0,0.9837,2019-06-24 00:00:00.0,0.22878,2019-06-28 00:00:00.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,34.579,0.0,27.42,0.0,18.372,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,ADRA,0.0,0.0,887.0,890.0,15770.0
0.92621,0.0,1.04489,0.0,3.16,2019-06-13 00:00:00.0,0.79,2019-07-01 00:00:00.0,1.91,0.0,12.77929,16.59395,4.49845,51.27879,49.28511,170.45,152.4545,121.4,38.16667,72038.98,434.4752,19.58985,14.08422,25.76025,18.60437,13.74022,30.39619,36.7949,2.87926,5.14744,0.0,4.27284,42.50167,24.10453,9.74072,7.02563,0.0,435.2282,0.0,0.0,ADP,27.62365,38.16667,1452233.0,1452230.0,31339780.0
1.61569,21.34347,2.55135,0.0,2.52,2019-05-13 00:00:00.0,0.63,2019-09-18 00:00:00.0,1.87,0.0,27.7942,3.39439,17.30713,51.9937,46.86792,250.27,2.37624,133.56,700.125,7041.391,50.92106,13.06401,13.03375,26.75011,25.8714,3.13917,4.92991,7.76674,0.279437,0.97241,2.52849,3.20879,44.50942,5.06823,0.0,0.26447,0.0,52.38351,0.0,0.0,ADS,91.44854,1069.391,570334.0,570330.0,14283980.0
1.00347,0.0,0.60032,0.0,0.14,2019-06-10 00:00:00.0,0.035,2019-07-02 00:00:00.0,2.39,0.0,0.51495,59.32713,1.69623,73.77777,76.23551,9.84,5.49057,5.83,225.3503,6947.743,740.6667,7.11111,8.02899,16.11111,17.45191,2.38865,4.4225,24.749,48.060977,1.93692,0.44586,2.69524,9.61282,2.86753,4.85976,7.67401,0.0,756.762,0.0,0.0,ADT,70.07648,234.1852,2396871.0,4492560.0,105516710.0
1.89977,0.0,3.34894,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,4.395,0.0,226.637,34.45568,0.0,0.0,0.0,0.0,1.87658,0.0,0.0,0.0,91.86747,0.0,0.0,0.0,0.0,100.0,108.714,0.0,49.16205,0.0,0.0,ABEO,0.0,0.0,924379.0,924380.0,10300010.0
0.97969,0.0,0.0,0.0,0.18,2019-05-16 00:00:00.0,0.05,2019-09-03 00:00:00.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.09299,11.84,0.0,1619.838,96.57856,0.0,0.0,74.99123,69.86234,1.02518,0.0,0.0,0.0,52.75763,0.0,0.0,0.0,0.0,5.17533,0.0,0.0,106.1493,0.0,0.0,ADX,0.0,0.0,118809.0,118810.0,3256630.0
0.0,0.0,36.61515,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0.0,1.1055,0.0,18.90633,6.79364,0.0,0.0,0.0,0.0,1.60368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21964,0.0,0.0,ADIL,0.0,0.0,47859.0,47860.0,1910930.0
0.64419,10.74223,0.0,0.0,0.0,,0.0,,0.0,0.0,114.405,226.1256,2.47076,0.0,0.0,37.0,0.0,24.79,21.97128,14500.58,391.2864,29.54162,18.13237,31.00583,19.84361,1.55317,13.0088,14.53399,0.12704,2.48766,0.0,3.19755,11.45966,0.0,23.27498,6.45829,0.0,403.8034,0.0,0.0,ACGL,16.60747,21.97128,1172352.0,1172350.0,25821640.0
1.13479,3.68227,4.29558,0.0,0.0,,0.0,,0.0,0.0,90.14286,0.0,0.0,80.06435,78.80827,31.1,0.0,6.96,61.04157,339.7955,47.4034,0.0,0.0,0.0,0.0,0.59152,0.0,0.0,0.0,0.82997,3.97215,0.0,0.0,0.0,0.0,0.0,0.0,48.12967,0.0,0.0,ACOR,37.94531,61.14818,991587.0,991590.0,18249440.0
0.0,0.0,0.0,0.0,1.145564,2019-06-17 00:00:00.0,0.785705,2019-12-23 00:00:00.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,48.81,0.0,40.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACWX,0.0,0.0,1667792.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49,0.0,17.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEB,0.0,0.0,23104.0,0.0,0.0
0.30479,2.96035,0.59448,0.0,1.9,2019-06-11 00:00:00.0,0.475,2019-06-28 00:00:00.0,2.48,0.0,16.58111,24.69195,3.47259,42.54499,45.11338,77.77,3.31034,58.74,106.697,18807.83,244.59,12.4036,13.7496,18.509,21.90993,2.44102,10.2775,22.0527,1.329989,3.00349,0.42642,3.21341,11.44961,3.62016,9.65469,0.24012,0.0,245.5972,0.0,0.0,AEE,54.38586,121.4276,1181046.0,1181050.0,26280910.0
0.0,80.6649,4.93282,0.0,0.0,,0.0,,0.0,0.0,0.0,172.9638,0.47154,47.37112,46.45535,62.18,0.0,31.42,0.0,1824.918,37.08175,6.63112,5.63485,2.94822,2.85195,3.50828,52.74939,95.32595,0.0,4.90351,4.6472,3.36713,4.11263,3.90726,0.0,8.3642,0.0,40.59884,0.0,0.0,ACIA,0.0,0.0,731479.0,731480.0,16524830.0
1.82766,0.0,0.64047,0.0,0.0,,0.0,,0.0,0.0,65.07726,70.76458,0.0,88.75595,89.00707,178.95,1.44509,117.72,0.0,35833.13,218.797,0.0,0.0,3.37186,2.00699,0.0,549.5879,0.0,0.0,13.05206,0.0,0.0,0.0,0.0,0.0,28.84363,0.0,219.6196,0.0,0.0,ADSK,114.2782,0.0,2003659.0,2003660.0,36624560.0
0.51129,1.01117,0.0,0.0,0.02,2019-04-09 00:00:00.0,0.02,2020-04-24 00:00:00.0,0.8,0.0,818.4331,175.1923,0.37689,0.0,0.0,3.8,10.67949,2.2,30.26182,50.15518,3.97654,7.5648,4.24034,10.59835,6.39201,0.45026,5.579,6.6067,0.008072,0.25074,0.0,2.49451,7.58607,0.0,11.8252,12.50654,0.0,20.14264,0.0,0.0,AAME,23.23154,30.26182,2096.0,2100.0,55220.0
1.82858,53.25172,0.0,0.0,0.0,,0.0,,0.0,0.0,27.05719,79.5395,0.0,0.0,0.0,73.4983,0.0,10.5,0.0,23.04515,0.64674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58932,0.0,0.0,AAMC,0.0,0.0,2532.0,2530.0,146740.0
2.11827,0.0,2.63341,0.0,0.0,,0.0,,0.0,0.0,0.0,63.86471,0.0,0.0,0.0,6.1,0.0,1.0449,0.23555,16.19892,7.47396,0.0,0.0,0.0,0.0,1.36548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82557,0.0,0.0,ACHV,0.39105,0.39258,246379.0,246380.0,5898490.0
1.90751,3.94615,19.65931,0.0,0.0,,0.0,,0.0,0.0,20.51517,8.3797,0.0,0.0,0.0,3.98,0.0,1.29,0.0,377.3329,138.4711,0.0,0.0,0.0,0.0,1.51566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7253,0.0,0.0,ACHN,0.0,0.0,748527.0,748530.0,26471470.0
1.08507,7.21588,0.69501,0.0,0.0,,0.0,,0.0,0.0,16.54964,0.0,5.41943,85.15137,85.55056,304.0,19.33068,204.95,9.94733,140515.2,486.1833,23.05133,26.54573,27.31307,28.54717,14.14817,44.38984,53.13658,3.210739,13.91112,0.0,15.39717,28.77422,22.90467,5.51084,24.36539,0.0,487.9509,0.0,0.0,ADBE,29.38868,41.62036,3895135.0,3895140.0,54209180.0
0.8637,2.85296,0.0,0.0,0.84452,2019-06-24 00:00:00.0,0.26728,2019-06-28 00:00:00.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,22.6202,0.0,18.3542,0.0,11.68029,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,ADRU,0.0,0.0,306.0,310.0,17330.0
1.61888,0.0,9.11126,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,1.7,0.0,143.2765,46.11676,0.0,0.0,0.0,0.0,1.23872,0.0,0.0,0.0,11.55642,0.0,0.0,0.0,0.0,42.78463,0.0,0.0,80.04273,0.0,0.0,ADRO,0.0,0.0,262047.0,262050.0,8648400.0
1.26686,0.0,2.6595,0.0,0.36,2019-05-01 00:00:00.0,0.09,2019-08-16 00:00:00.0,2.34,0.0,0.0,107.1763,0.0,42.15285,40.64086,19.3,0.0,10.21,0.0,736.2609,47.45235,0.5355,0.0,0.0,0.0,1.65882,146.8118,0.0,0.0,1.33317,1.9997,0.0,0.0,0.0,2.64334,0.0,0.0,47.80915,0.0,0.0,ADTN,5.45671,5.77165,273861.0,273860.0,8623460.0
0.6448,0.76085,0.0,0.0,1.32,2019-06-27 00:00:00.0,0.33,2019-07-16 00:00:00.0,8.87,0.0,13.20397,0.0,1.31783,42.08783,40.47256,15.53,0.0,12.75,275.7663,429.5668,24.30595,28.57477,31.3236,28.89588,31.7054,1.00981,23.07514,11.29129,0.855144,3.55761,0.0,2.24957,8.94332,2.2646,0.0,16.26962,0.0,28.86874,0.0,0.0,ACRE,73.38771,275.7663,217498.0,217500.0,3409140.0
1.20497,14.11718,1.97489,0.0,0.0,,0.0,,0.0,0.0,103.1068,0.0,0.38375,44.1641,56.47967,35.86,0.0,24.02,62.54058,3576.719,101.8561,0.0,4.90756,0.0,11.38022,3.6508,24.39864,84.29967,0.817596,3.55424,0.0,2.39197,4.91011,2.74474,0.0,0.42773,0.0,110.5632,0.0,0.0,ACIW,39.22959,64.55378,816132.0,816130.0,14067790.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACAM,0.0,0.0,1043.0,0.0,0.0
0.0,104.8533,5.05577,0.0,0.0,,0.0,,0.0,0.0,163.3644,562.733,0.32453,0.0,0.0,17.4,59.73784,3.25,0.78188,355.3779,32.6522,84.71789,30.00569,80.16311,27.14477,1.43295,13.64588,16.20814,0.099215,4.29033,0.0,11.19781,13.94263,13.33157,5248.682,309.9158,0.0,67.56233,0.0,0.0,ACIU,16.95629,20.41852,134902.0,134900.0,3886530.0
0.0,9.31098,0.61849,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.01357,0.0,0.0,33.01,0.72308,22.05,199.3073,2848.694,88.60773,0.0,0.08241,4.66146,6.25674,3.13095,10.28409,2363.302,0.0,1.80583,0.0,0.03695,0.14412,0.04149,0.0,3.44941,0.0,88.82738,0.0,0.0,ADSW,67.59309,208.5761,909582.0,909580.0,30001660.0
2.87005,10.74565,6.35352,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,95.31441,94.46233,28.67,0.0,12.77,0.0,3716.597,143.7523,0.0,0.0,0.0,0.0,8.88146,0.0,0.0,0.0,15.62265,6.29257,0.0,0.0,0.0,5.68733,50.10948,0.0,144.1659,0.0,0.0,ACAD,0.0,0.0,1191225.0,1191230.0,22951040.0
0.94756,9.82002,3.33632,0.0,0.32,2019-05-31 00:00:00.0,0.16,2019-07-01 00:00:00.0,0.67,0.0,12.50991,158.5641,0.93624,22.66082,25.3932,52.5048,0.0,31.55,0.0,2487.983,40.68183,9.57811,10.96845,12.74622,14.51346,9.58946,36.23944,50.9912,4.076064,5.54503,1.64139,15.71153,19.7258,18.74184,1.31921,7.28082,0.0,52.11526,0.0,0.0,AAON,0.0,0.0,108056.0,108060.0,2922810.0
2.0826,27.20078,3.1189,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,23.42799,29.13883,50.3,0.0,8.56,29.03856,181.4506,18.74887,0.0,0.0,0.0,0.0,0.55924,11.53679,0.0,0.0,0.71172,1.82294,0.0,0.0,0.0,0.0,0.0,0.0,19.93963,0.0,0.0,AAOI,26.61024,36.2588,465200.0,465200.0,12530610.0
2.69839,0.0,4.59745,0.0,0.0,,0.0,,0.0,0.0,28.95742,28.3157,0.0,0.0,0.0,6.96,0.0,2.08,570.0685,209.0991,46.47692,0.0,0.0,0.0,0.0,16.76088,0.0,0.0,0.0,12.69432,2.38594,0.0,0.0,0.0,0.0,0.0,0.0,57.60307,0.0,0.0,ADMA,85.12249,572.1555,731396.0,731400.0,30423730.0
2.16849,0.0,5.03273,0.0,0.0,,0.0,,0.0,0.0,0.0,23.7478,0.0,0.0,0.0,5.05,0.0,1.99,0.0,172.822,70.22482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.36808,4.90589,0.0,0.0,0.0,0.0,0.0,0.0,78.91417,0.0,0.0,ACRX,402.1057,0.0,913806.0,913810.0,30491040.0
0.88594,5.53762,0.0,0.0,0.0,,0.0,,0.0,0.0,100.2499,28.65497,1.13802,0.0,0.0,20.95,0.0,14.4435,15.51522,400.1316,23.36053,28.29525,35.24906,35.81283,43.29176,1.26674,11.79251,14.58674,0.145504,4.7889,0.0,1.05666,9.38431,0.0,102.8731,27.25092,0.0,24.10431,0.0,0.0,ACBI,0.0,18.57829,95259.0,95260.0,2074900.0
1.34187,69.20178,4.3285,0.0,0.0,,0.0,,0.0,0.0,0.0,6.95084,0.0,44.91172,38.20465,21.9688,0.0,4.2688,16.41564,181.5982,39.02771,0.0,0.0,0.0,0.0,0.99634,0.0,0.0,0.0,12.95834,4.30487,0.0,0.0,0.0,37.39439,400.3213,0.0,41.27231,0.0,0.0,ACRS,14.45088,16.8919,424690.0,424690.0,10445650.0
1.18373,0.0,2.34651,0.0,0.66,2019-05-09 00:00:00.0,15.92,2018-01-23 00:00:00.0,2.91,0.0,0.0,0.0,0.0,22.17929,40.6813,25.69,2.0625,17.58,64.57795,1620.89,68.02745,7.34158,0.0,10.20093,27.10068,1.34996,0.0,0.0,0.0,2.45404,1.67209,0.0,0.0,0.0,0.0,48.22711,0.0,72.13575,0.0,0.0,ALEX,38.97606,64.57795,272921.0,272920.0,6964880.0
0.0,58.56463,10.74183,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,0.0,5.99,0.04472,181.7443,26.74891,0.0,0.0,0.0,0.0,1.56227,0.0,0.0,0.0,76.42738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8483,0.0,0.0,AGLE,0.06703,0.06707,184283.0,184280.0,3657710.0
0.52284,0.0,0.0,0.0,0.84,2019-06-25 00:00:00.0,0.21,2019-07-03 00:00:00.0,5.05,0.0,0.0,0.0,0.30604,45.48128,43.68671,17.5,4.83836,13.53,260.5195,1155.687,68.74351,13.5864,12.14851,16.89644,17.06374,2.91249,18.18204,54.40465,0.0,6.09819,0.0,1.871,6.50523,2.32613,10.38079,0.0,0.0,69.41063,0.0,0.0,AHH,61.99805,260.5195,298212.0,298210.0,4000230.0
0.53496,46.1975,1.4451,0.0,0.0,,0.0,,0.0,0.0,137.2169,157.0665,2.03627,19.13769,19.80376,43.21,12.72,27.69,78.91463,3374.256,76.39016,7.87065,8.54611,12.8737,15.52543,7.02117,14.41374,21.06793,0.153537,1.78005,1.41769,6.58657,49.92131,9.5325,12.28591,0.0,0.0,78.65398,0.0,0.0,AJRD,57.99622,138.0738,638516.0,638520.0,16509750.0
2.56508,26.15396,10.8814,0.0,0.0,,0.0,,0.0,0.0,108.8825,240.1815,0.09795,0.0,0.0,7.5,0.0,2.26,0.0,68.14241,14.99417,53.93564,4.15186,51.62304,0.66592,0.77156,20.9669,38.28484,0.351616,1.45909,0.0,1.71319,1.96479,1.93568,259.2518,72.23677,0.0,18.17131,0.0,0.0,AGTC,0.0,0.0,44980.0,44980.0,1044760.0
0.96421,0.0,1.29679,0.0,0.64,2019-05-14 00:00:00.0,0.16,2019-09-16 00:00:00.0,0.83,0.0,22.84386,178.2747,4.02079,22.88305,21.68453,77.4,0.0,49.5,47.51159,5898.623,63.61685,2.75078,2.9817,4.62972,5.68397,1.99458,10.49951,19.1057,0.83636,0.63152,0.54136,3.3447,10.57817,5.17985,0.0,7.52786,0.0,76.78499,0.0,0.0,AGCO,38.36134,63.5687,634438.0,634440.0,12367950.0
1.48389,0.0,0.0,0.0,0.24,2019-06-27 00:00:00.0,0.06,2019-07-15 00:00:00.0,8.33,0.0,0.0,0.0,0.0,30.85042,31.70027,8.66,0.34607,2.88,1117.505,294.1696,89.3082,0.0,0.0,6.11149,5.68555,0.79132,5.91534,0.0,0.0,0.20325,0.0,0.0,0.0,0.0,4.43392,1.36801,0.0,102.1422,0.0,0.0,AHT,89.75416,1117.505,2026846.0,2026850.0,16042310.0
0.0,4.04893,0.0,0.0,1.1,2019-06-07 00:00:00.0,0.0,,10.29,0.0,0.0,0.0,0.0,73.61793,73.64547,18.5,0.62359,9.36,74.16138,1130.085,79.4597,0.0,0.0,13.72919,0.0,0.70786,14.23963,0.0,0.0,3.86184,0.0,0.0,0.0,0.0,0.0,3.10772,0.0,106.211,0.0,0.0,AFIN,50.14069,101.2595,716938.0,716940.0,13859780.0
2.09248,0.0,2.08976,0.0,0.0,,0.0,,0.0,0.0,101.7109,0.0,0.03858,17.44106,19.73513,26.8,0.12859,14.12,64.03342,532.823,30.08712,0.0,0.08338,0.0,1.99843,1.19689,14.01133,440.6428,4.332307,0.41445,1.83227,0.10206,0.32141,0.13135,0.0,0.0,0.0,31.34253,0.0,0.0,AEGN,41.08827,70.88016,164368.0,164370.0,3518800.0
0.0,0.0,6.60676,0.0,0.0,,0.0,,0.0,0.0,0.0,189.1352,0.0,98.50808,84.63996,40.75,0.0,19.67,0.0,2152.273,16.16087,16.59606,0.0,15.99783,0.0,5.52672,0.0,0.0,0.0,10.17263,0.0,0.0,0.0,0.0,1506.512,288.8103,0.0,92.7704,0.0,0.0,AKCA,0.0,0.0,250599.0,250600.0,4230430.0
0.0,0.0,7.91837,0.0,0.0,,0.0,,0.0,0.0,0.0,45.49936,0.0,0.0,0.0,27.0,0.0,15.16,0.0,1227.295,54.96634,0.0,0.0,0.0,0.0,4.61067,0.0,0.0,0.0,43.27252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.87179,0.0,0.0,ALEC,0.0,0.0,143471.0,143470.0,3346500.0
0.0,0.0,0.0,0.0,1.470044,2019-06-17 00:00:00.0,0.418408,2019-12-23 00:00:00.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,64.4,0.0,53.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AIA,0.0,0.0,49770.0,0.0,0.0
0.0,0.0,0.0,0.0,1.2,2019-06-14 00:00:00.0,0.1,2019-06-28 00:00:00.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AIF,0.0,0.0,41930.0,0.0,0.0
1.20755,0.0,0.0,0.0,1.28,2019-06-13 00:00:00.0,0.32,2019-06-28 00:00:00.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,56.36,8.2149,36.16,58.85469,45862.11,868.4696,7.47269,0.18603,11.9866,3.23481,0.76053,8.54202,0.0,0.0,0.94796,0.0,0.01779,0.0,0.0,0.0,0.0,0.0,869.7536,0.0,0.0,AIG,36.55499,58.85469,3867648.0,3867650.0,104200040.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AG,0.0,0.0,4047089.0,0.0,0.0
1.6891,1.82891,2.98965,0.0,0.72,2019-06-06 00:00:00.0,0.18,2019-07-08 00:00:00.0,0.9,0.0,178.7194,280.4022,3.17166,36.5079,35.84813,82.2,17.05633,58.06,81.77372,2596.12,28.73784,11.69895,10.21466,15.9496,15.60659,4.16598,14.53709,25.34635,0.141822,2.58611,2.48975,7.21208,16.85918,8.34557,3.43717,13.04306,0.0,32.29407,0.0,0.0,AIN,44.91808,81.9719,245960.0,245960.0,3999380.0
1.04483,0.0,0.0,0.0,1.5,2019-03-28 00:00:00.0,0.375,2019-07-30 00:00:00.0,23.08,0.0,59.46019,126.0682,0.0,45.88076,0.0,11.0,0.0,6.36,20.80744,237.722,35.8948,36.74219,0.0,36.74219,0.0,0.74465,0.0,0.0,0.0,3.28822,0.0,0.0,0.0,0.0,250.8854,0.0,0.0,36.57262,0.0,0.0,AI,91.88998,1133.042,485710.0,485710.0,8188760.0
0.53225,0.0,0.99603,0.0,0.065056,2018-12-28 00:00:00.0,0.065056,2020-01-08 00:00:00.0,0.41,0.0,0.0,0.0,0.0,43.40271,43.18996,16.94,2.06557,12.19,0.0,140.8069,4.89728,3.62521,3.12065,11.86936,10.70679,0.0,1.66505,0.0,0.0,0.26887,0.0,2.57709,0.0,3.996,5.63739,5.97819,0.0,10.8313,0.0,0.0,AIQ,101.6779,0.0,19060.0,44480.0,749760.0
1.12312,2.94677,2.76251,0.0,0.3,2019-04-30 00:00:00.0,0.075,2019-08-16 00:00:00.0,0.85,0.0,10.41598,23.49792,1.9008,16.10954,16.27943,51.52,12.41667,29.84,19.70202,1233.291,33.08106,4.28706,3.41893,5.62795,4.67747,1.37124,11.47248,18.50274,1.77638,0.6284,1.3312,4.38748,7.29637,5.65648,7.33833,23.41068,0.0,35.06657,0.0,0.0,AIR,16.45922,19.70202,314895.0,314900.0,4956890.0
1.92743,11.81967,0.0,0.0,0.52,2019-06-04 00:00:00.0,0.13,2019-07-11 00:00:00.0,1.32,0.0,24.50278,22.70576,4.82828,0.0,0.0,47.34,2.78953,28.13,229.4181,4390.279,104.2091,29.63066,30.50522,58.51377,58.78516,0.84857,3.8389,8.18304,0.333964,2.48805,0.0,3.06503,11.45231,3.30129,3.57126,14.77441,0.0,111.1182,0.0,0.0,AL,69.64344,229.4181,614690.0,614690.0,18235920.0
1.27539,3.17123,2.70256,0.0,1.24,2019-08-14 00:00:00.0,0.31,2019-08-30 00:00:00.0,2.11,0.0,0.0,0.68108,3.63769,28.86228,29.07228,82.35,7.57728,50.56,106.1945,2271.605,37.86758,3.81278,4.09319,3.89737,6.67038,2.57302,11.05711,16.1806,0.0,0.65132,1.61134,6.21349,16.9058,7.49664,5.40511,22.07517,0.0,38.59336,0.0,0.0,AIT,52.6508,111.1968,188001.0,188000.0,3599290.0
0.0,0.0,3.31379,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,0.0,2.5,2.21347,72.90617,8.1725,0.0,0.0,0.0,0.0,7.06023,0.0,0.0,0.0,128.855,0.0,0.0,0.0,0.0,193.4694,49.30336,0.0,25.94525,0.0,0.0,AIHS,21.26485,27.01605,111463.0,111460.0,3005260.0
0.43799,0.0,1.50255,0.0,0.0,,0.0,,0.0,0.0,28.74318,0.0,0.0,54.5254,54.71073,12.4,0.0,4.7575,1.30585,55.02483,3.95044,0.0,0.0,0.0,0.0,12.99159,0.0,0.0,0.0,8.46957,0.0,0.0,0.0,0.0,11.43736,88.07939,0.0,7.64234,0.0,0.0,AEYE,2.14411,2.19109,14192.0,14190.0,734670.0
0.56123,11.4397,0.0,0.0,1.56,2019-05-16 00:00:00.0,0.38,2019-02-28 00:00:00.0,3.05,0.0,139.5906,250.5323,5.68249,65.60731,66.43464,52.0,1.0706,42.4648,208.5872,7532.209,147.462,126.5207,95.52666,17.98771,21.34126,4.28096,5.87344,8.90631,0.063803,7.88775,0.0,14.54986,51.25209,15.86479,0.0,0.0,0.0,148.8285,0.0,0.0,AIV,65.58767,208.5872,1136123.0,1136120.0,21168460.0
0.47472,13.00633,2.41741,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,8.59943,35.02348,2.821,0.0,1.03,0.0,35.42241,19.78562,0.0,0.0,0.0,0.0,2.35208,0.0,0.0,0.0,1.68014,1.50025,0.0,0.0,0.0,0.0,0.0,0.0,22.56204,0.0,0.0,AEHR,28.88752,40.57105,15225.0,15220.0,1985580.0
